IdVendedor,NombreVendedor,MesVenta,AñoVenta,Ventas
146,Lucía Gutierrez,8,2022,9467.69
21,Juan López,9,2023,29427.63
378,Juan Díaz,3,2023,31696.99
203,Lucía Ramírez,5,2021,32320.02
23,Carmen Flores,2,2021,47950.17
89,Pedro Flores,9,2023,42360.3
110,Ana Gómez,9,2023,46300.02
295,Carmen Pérez,3,2022,36935.24
98,Carlos Díaz,5,2022,48660.18
230,Francisco Díaz,1,2021,41574.84
83,Pedro García,5,2023,11024.13
63,Sofía Díaz,1,2022,28115.61
133,Raúl Torres,1,2021,31476.95
80,Rosa López,4,2023,43498.68
40,Manuel Torres,5,2021,47484.93
40,Manuel Torres,10,2022,10615.99
343,Manuel López,12,2021,27746.08
319,Manuel Flores,3,2021,21188.86
313,Laura Pérez,9,2021,14099.05
244,José Torres,4,2023,10657.86
319,Manuel Flores,7,2023,29094.02
218,Rosa Ramírez,7,2021,7810.5
189,Jorge Gómez,2,2022,21918.92
223,María Mendoza,1,2022,43356.09
33,Elena Martínez,9,2021,20924.04
3,Manuel Gómez,9,2023,30281.36
82,Pedro Gutierrez,10,2023,45026.04
388,Pedro Rodríguez,5,2023,21163.47
13,Marta González,11,2023,31689.01
62,Sofía Sánchez,10,2023,37347.54
190,Lucía Rodríguez,7,2023,42084.52
120,Marta Silva,1,2022,47424.83
45,Luis Ortiz,5,2023,16381.18
264,Elena Rivera,12,2023,49660.6
35,Raúl Gómez,3,2023,16688.83
306,María Morales,11,2021,39897.72
101,Laura Torres,10,2023,28347.13
5,Raúl Silva,11,2022,13829.8
2,Jorge Sánchez,8,2021,44389.4
15,José Rodríguez,1,2023,18073.08
397,Sofía Castro,10,2023,38118.47
344,María González,9,2021,16265.57
148,Marta Ortiz,6,2022,39584.58
289,Sofía Rivera,10,2022,14905.88
50,José Gómez,8,2021,6610.38
167,María Rodríguez,6,2021,10415.52
81,Elena Mendoza,8,2023,22938.35
396,Rosa Gómez,10,2022,46372.14
65,María Gómez,3,2023,47154.24
296,Jorge Ramírez,1,2022,6186.06
384,Laura Silva,2,2022,44431.34
358,Carmen Gómez,5,2023,33844.72
24,Ana González,12,2022,47502.61
32,Juan Ramírez,6,2021,35909.88
340,Carlos Rodríguez,2,2023,33641.79
206,Carmen Martínez,2,2022,6163.07
256,Luis Gómez,9,2022,35191.73
160,Raúl Ortiz,6,2023,30565.81
88,Antonio Silva,8,2022,32776.2
218,Rosa Ramírez,6,2021,48690.15
177,Ana Martínez,9,2021,37315.85
339,Carlos Flores,7,2021,43314.47
219,Luis Ramírez,4,2021,45983.25
42,Juan García,11,2022,8145.04
129,Miguel Sánchez,6,2022,48770.49
51,Carmen Rivera,2,2021,18189.66
179,Jorge Martínez,2,2021,49257.38
255,Luis Flores,12,2021,11106.17
266,Miguel Torres,9,2021,13772.42
50,José Gómez,11,2022,34390.0
360,Carlos Silva,5,2021,8667.94
21,Juan López,3,2023,18605.88
173,Juan Gutierrez,12,2023,36022.42
213,María García,3,2021,22636.1
95,Francisco Castro,4,2022,29423.37
131,María Ortiz,10,2023,25226.36
264,Elena Rivera,9,2021,30295.14
169,Francisco Rivera,6,2023,24436.78
137,Francisco López,2,2022,10499.25
176,José Morales,10,2022,27948.54
91,Lucía Martínez,7,2023,36297.59
208,Luis García,6,2023,30654.75
295,Carmen Pérez,12,2022,8299.41
175,Rosa Cruz,9,2023,29374.7
26,Jorge López,7,2023,14458.28
210,Jorge Ortiz,12,2022,6109.02
15,José Rodríguez,3,2023,30797.66
385,Pedro Ramírez,6,2023,26328.48
344,María González,12,2021,49379.92
290,Rosa Díaz,11,2021,43578.93
312,Marta Gutierrez,7,2021,39915.62
309,Miguel Díaz,4,2021,42473.65
188,Laura Rodríguez,12,2023,32214.21
123,Miguel Cruz,11,2022,17193.87
380,Carlos Ortiz,5,2023,38578.13
293,Pedro Mendoza,12,2023,41619.66
173,Juan Gutierrez,6,2023,25056.3
199,Manuel Mendoza,8,2023,21425.91
43,Manuel Silva,8,2023,23331.37
359,Rosa Rivera,7,2022,46178.4
224,Manuel Díaz,4,2023,7066.69
87,Marta López,6,2022,20088.36
87,Marta López,3,2022,15759.37
189,Jorge Gómez,11,2023,27297.8
299,Raúl Rodríguez,11,2023,41074.72
198,Carmen Castro,7,2023,41581.88
85,José Rivera,7,2023,26306.71
202,Carmen González,10,2023,20313.33
270,Juan Rivera,3,2021,39948.29
229,Ana Castro,2,2021,30673.85
400,Carlos López,10,2021,32772.73
240,Carlos Torres,11,2023,5646.58
35,Raúl Gómez,4,2021,11850.6
318,Pedro Martínez,5,2021,49939.51
153,Elena Ramírez,2,2021,31726.54
74,Carmen Torres,6,2022,38874.37
18,Ana Flores,1,2021,44209.0
286,Lucía Torres,6,2023,18328.21
80,Rosa López,4,2021,12800.29
9,Manuel Rodríguez,11,2021,7360.2
255,Luis Flores,2,2022,19586.41
341,Sofía Ortiz,8,2021,21905.61
186,Laura García,12,2021,27498.18
279,Luis Díaz,9,2022,35555.32
233,Lucía Ortiz,9,2021,5923.91
293,Pedro Mendoza,2,2023,22955.46
76,Miguel Ramírez,1,2021,21034.76
271,Laura Díaz,1,2022,39015.91
51,Carmen Rivera,9,2021,33051.78
249,Manuel Cruz,6,2022,45801.87
182,Lucía Morales,9,2022,18342.58
353,Miguel Martínez,1,2021,17846.36
130,Ana Ortiz,4,2021,11924.88
293,Pedro Mendoza,6,2023,18192.03
18,Ana Flores,9,2021,23755.25
48,José Cruz,10,2021,8620.56
225,Carlos Mendoza,12,2022,21786.45
274,Carmen Ramírez,4,2021,26384.49
79,José Castro,6,2023,13182.86
315,Francisco Sánchez,8,2021,18330.85
192,Raúl González,12,2022,5828.37
8,Luis Silva,6,2021,29610.43
45,Luis Ortiz,4,2023,24849.05
155,Antonio Gómez,7,2022,14006.01
245,Luis Morales,4,2021,49120.37
260,Pedro Castro,1,2023,46660.53
23,Carmen Flores,10,2023,21635.06
343,Manuel López,10,2022,35943.53
73,Jorge Díaz,11,2022,11061.81
97,Raúl Díaz,2,2022,31794.6
213,María García,2,2021,23810.81
108,Carmen Cruz,9,2021,34979.54
164,Raúl Rivera,6,2021,23194.72
22,Miguel Castro,4,2023,48327.66
94,Francisco Cruz,12,2022,31746.43
155,Antonio Gómez,3,2023,11853.6
220,Antonio Morales,12,2021,6752.0
84,Luis Gutierrez,2,2021,38992.59
115,Sofía Gutierrez,1,2022,44901.45
239,Laura Sánchez,3,2023,23821.27
385,Pedro Ramírez,8,2023,40658.66
15,José Rodríguez,4,2022,17870.6
326,Antonio López,9,2023,39357.08
115,Sofía Gutierrez,2,2023,6347.57
336,Carmen Sánchez,5,2022,30246.2
359,Rosa Rivera,5,2021,37244.81
186,Laura García,4,2022,22470.31
247,Carlos García,2,2021,21619.18
69,Raúl Ramírez,7,2021,40882.36
225,Carlos Mendoza,7,2023,34651.08
127,Pedro Gómez,4,2023,34375.96
65,María Gómez,2,2023,23849.81
362,José García,8,2021,35476.58
72,Marta Gómez,1,2021,14832.3
116,Antonio Díaz,1,2022,48209.97
331,Jorge Torres,7,2023,8769.87
312,Marta Gutierrez,12,2021,40401.16
155,Antonio Gómez,7,2022,36118.26
116,Antonio Díaz,12,2022,16741.89
271,Laura Díaz,10,2023,41307.03
236,Carlos Morales,1,2021,49819.53
46,Miguel González,11,2023,35590.03
255,Luis Flores,5,2021,5508.99
119,Luis Rodríguez,11,2023,7401.92
153,Elena Ramírez,1,2023,44703.86
299,Raúl Rodríguez,4,2023,9154.68
244,José Torres,10,2021,38842.1
149,Manuel González,7,2021,14113.02
259,Miguel Rodríguez,12,2021,12743.37
69,Raúl Ramírez,11,2023,31564.67
367,Luis López,1,2021,17931.96
160,Raúl Ortiz,9,2022,48218.01
194,Antonio Rodríguez,11,2021,42912.9
242,Raúl López,5,2021,26178.47
138,Lucía García,6,2022,29654.21
323,Jorge Castro,8,2021,16311.23
331,Jorge Torres,5,2023,36502.95
364,Jorge Mendoza,10,2021,36542.83
387,Sofía Cruz,1,2021,47580.88
316,Ana Silva,11,2023,15797.17
180,Pedro Cruz,6,2022,35786.24
263,Elena Gutierrez,10,2023,22513.41
155,Antonio Gómez,4,2022,43561.58
328,Jorge Rodríguez,1,2023,47594.38
290,Rosa Díaz,5,2021,24222.65
178,Carmen Rodríguez,2,2021,7882.73
110,Ana Gómez,10,2022,16381.51
184,Manuel Sánchez,10,2021,8729.26
307,Elena Morales,1,2023,15834.65
191,Juan Sánchez,5,2022,21866.21
197,Lucía Pérez,12,2023,38227.56
288,Elena Rodríguez,5,2023,41853.47
184,Manuel Sánchez,6,2022,10584.22
82,Pedro Gutierrez,7,2021,21803.22
333,Carlos Cruz,6,2023,40585.55
350,José Ramírez,9,2021,14987.07
98,Carlos Díaz,5,2021,13134.65
164,Raúl Rivera,2,2023,29539.62
14,Lucía Díaz,1,2021,37093.82
270,Juan Rivera,6,2023,43401.13
65,María Gómez,8,2022,30996.76
187,Raúl García,6,2022,43661.77
299,Raúl Rodríguez,11,2022,14071.18
345,Elena Pérez,1,2022,14940.24
270,Juan Rivera,4,2021,25342.84
247,Carlos García,8,2023,29301.38
248,Marta Ramírez,9,2023,23766.7
275,Laura Morales,9,2021,46852.83
294,Marta Sánchez,7,2023,46072.08
221,Ana Díaz,7,2021,47175.62
87,Marta López,7,2023,41154.48
123,Miguel Cruz,9,2023,9178.18
60,María Flores,3,2021,36355.14
33,Elena Martínez,5,2021,30875.01
362,José García,9,2023,14913.32
379,Juan Silva,5,2022,34790.21
206,Carmen Martínez,4,2023,24035.1
60,María Flores,8,2021,10887.13
103,Laura Castro,1,2022,29292.99
123,Miguel Cruz,5,2023,8607.65
14,Lucía Díaz,1,2021,15580.43
5,Raúl Silva,9,2021,29017.78
282,Rosa Morales,9,2023,31482.25
232,Francisco Ramírez,11,2023,45009.43
6,Ana López,11,2023,45689.12
229,Ana Castro,9,2023,36954.07
35,Raúl Gómez,2,2022,34108.1
260,Pedro Castro,1,2022,22430.37
46,Miguel González,12,2023,22476.36
241,Miguel Rivera,1,2023,42853.19
292,María Sánchez,4,2022,29228.84
368,Sofía Silva,9,2021,38137.98
15,José Rodríguez,12,2022,45099.9
47,Manuel Ramírez,2,2023,15958.3
25,Carmen Morales,9,2022,5067.87
332,Luis Sánchez,3,2022,44539.22
17,Sofía Torres,7,2023,17113.42
384,Laura Silva,11,2023,5932.85
11,Francisco Silva,3,2021,24342.01
223,María Mendoza,1,2022,21846.8
131,María Ortiz,9,2023,27071.86
297,Luis Mendoza,11,2023,47452.21
324,Francisco Pérez,5,2021,26766.03
380,Carlos Ortiz,9,2022,10473.84
246,Juan Morales,7,2022,43443.91
95,Francisco Castro,4,2023,48631.21
20,Luis Rivera,12,2021,33071.55
195,Manuel Martínez,1,2021,48266.04
356,José López,10,2022,18986.71
335,Elena García,9,2021,40641.85
385,Pedro Ramírez,7,2022,19049.37
186,Laura García,6,2022,46963.44
269,Laura Ramírez,5,2023,46333.99
254,José Gutierrez,11,2022,21444.08
262,Marta Rodríguez,7,2023,35430.72
283,Rosa Torres,9,2023,24716.59
172,Rosa Silva,6,2021,34128.87
167,María Rodríguez,1,2021,10224.58
117,Ana Pérez,2,2022,7886.55
243,Elena Torres,10,2022,45084.96
290,Rosa Díaz,7,2022,31353.37
304,Pedro Díaz,12,2023,24943.22
86,Juan Castro,2,2021,46358.29
383,Francisco Rodríguez,8,2022,6254.89
11,Francisco Silva,5,2022,11633.29
124,Carmen Díaz,9,2021,42487.86
273,María Ramírez,9,2021,19469.74
99,Marta Mendoza,8,2021,41379.43
171,Pedro González,8,2022,7311.6
145,Laura Ortiz,11,2022,8376.91
77,Raúl Castro,2,2021,10848.98
233,Lucía Ortiz,4,2021,30214.95
200,Manuel Morales,12,2021,49467.67
90,Raúl Cruz,4,2023,17959.52
274,Carmen Ramírez,4,2022,12328.24
106,José Martínez,8,2021,8334.81
225,Carlos Mendoza,11,2023,12539.12
27,Elena Castro,5,2022,24158.84
223,María Mendoza,8,2021,34268.68
260,Pedro Castro,4,2023,7236.5
305,Ana Rivera,2,2022,15893.49
314,Sofía García,11,2021,31145.87
52,Manuel Pérez,11,2021,41026.03
230,Francisco Díaz,5,2022,5549.24
369,Francisco Flores,7,2023,45159.27
301,Elena González,6,2023,18376.43
391,José Flores,10,2022,49313.76
210,Jorge Ortiz,4,2021,32286.89
6,Ana López,5,2022,25897.7
137,Francisco López,1,2022,26820.24
388,Pedro Rodríguez,4,2021,41033.44
188,Laura Rodríguez,12,2022,18978.2
221,Ana Díaz,4,2023,27753.25
236,Carlos Morales,8,2022,7620.08
312,Marta Gutierrez,1,2022,30793.91
319,Manuel Flores,3,2021,6397.81
174,Antonio Ortiz,4,2021,44171.65
190,Lucía Rodríguez,3,2022,35589.52
338,Luis Cruz,12,2022,39575.77
10,Carmen Gutierrez,4,2022,44357.17
62,Sofía Sánchez,1,2023,28479.98
249,Manuel Cruz,12,2022,37560.17
353,Miguel Martínez,7,2023,47571.44
241,Miguel Rivera,4,2022,45988.61
58,Francisco García,6,2023,12549.74
318,Pedro Martínez,3,2022,48794.88
372,Sofía Gómez,5,2023,15650.74
119,Luis Rodríguez,5,2023,12603.71
246,Juan Morales,12,2023,42829.49
53,Rosa García,9,2021,9651.26
239,Laura Sánchez,12,2021,19227.77
283,Rosa Torres,5,2021,28431.36
168,Antonio Castro,6,2022,49085.74
116,Antonio Díaz,4,2022,26099.48
191,Juan Sánchez,5,2021,11026.69
126,José Silva,1,2021,43413.83
301,Elena González,7,2023,28216.73
159,Antonio Rivera,6,2023,26290.07
293,Pedro Mendoza,1,2023,27134.11
4,Lucía Rivera,7,2021,40127.12
60,María Flores,6,2021,33426.68
113,Elena Cruz,2,2023,45702.11
80,Rosa López,10,2022,46971.27
150,María Gutierrez,6,2023,17304.08
298,Francisco Martínez,5,2023,24829.34
80,Rosa López,2,2023,40906.64
275,Laura Morales,7,2022,19602.73
193,Rosa Martínez,6,2023,24944.48
231,Miguel Morales,4,2023,49386.94
237,Jorge Flores,4,2023,34162.02
184,Manuel Sánchez,11,2023,31717.01
36,Raúl Gutierrez,10,2022,8059.94
102,Laura Flores,11,2021,24997.34
191,Juan Sánchez,7,2023,29142.5
29,Elena Flores,4,2021,12958.36
124,Carmen Díaz,10,2022,43708.89
346,Juan González,1,2021,17948.53
45,Luis Ortiz,3,2021,16566.17
119,Luis Rodríguez,3,2023,14973.57
317,Luis Torres,5,2021,21398.54
367,Luis López,4,2022,19274.19
88,Antonio Silva,11,2021,18231.14
85,José Rivera,8,2021,47755.97
52,Manuel Pérez,11,2023,33549.61
359,Rosa Rivera,11,2021,24277.24
304,Pedro Díaz,11,2023,10403.38
190,Lucía Rodríguez,8,2023,28695.38
168,Antonio Castro,3,2022,10542.12
161,Jorge Pérez,7,2021,37294.88
287,Carlos Rivera,10,2023,20166.1
153,Elena Ramírez,12,2022,31702.27
367,Luis López,10,2023,31945.68
205,Antonio Flores,7,2021,18169.49
213,María García,9,2023,41449.64
380,Carlos Ortiz,12,2023,21646.28
163,Manuel García,10,2022,30177.07
216,Elena Sánchez,12,2023,34474.3
71,María Castro,5,2021,37309.07
226,Ana Rodríguez,3,2022,42800.58
133,Raúl Torres,7,2021,15239.47
230,Francisco Díaz,7,2022,13059.45
69,Raúl Ramírez,7,2023,32849.66
186,Laura García,5,2021,11729.2
225,Carlos Mendoza,8,2022,8987.96
162,Carmen Mendoza,4,2022,8343.18
117,Ana Pérez,12,2021,27345.12
325,Elena Silva,7,2022,12418.96
115,Sofía Gutierrez,6,2021,31509.22
161,Jorge Pérez,3,2021,40885.04
3,Manuel Gómez,11,2023,39442.68
78,Lucía Mendoza,9,2021,33817.98
367,Luis López,2,2023,7378.21
24,Ana González,10,2023,30461.73
109,Jorge Silva,4,2023,35128.24
97,Raúl Díaz,10,2021,13271.85
217,Laura Gómez,9,2023,25826.78
31,Pedro Pérez,9,2023,7984.39
259,Miguel Rodríguez,1,2023,49943.87
227,Raúl Sánchez,10,2021,33906.09
294,Marta Sánchez,4,2023,27773.58
98,Carlos Díaz,10,2023,23989.69
366,María López,5,2022,42662.18
287,Carlos Rivera,8,2023,21286.65
118,Antonio García,7,2023,15145.23
58,Francisco García,9,2023,28640.7
245,Luis Morales,2,2022,29677.52
251,Lucía Cruz,5,2023,25509.56
350,José Ramírez,9,2021,45866.4
361,Sofía López,5,2021,39370.94
137,Francisco López,10,2021,29405.3
206,Carmen Martínez,1,2022,48452.34
114,Rosa Pérez,12,2023,23159.45
135,José Díaz,3,2022,38199.58
391,José Flores,2,2022,43239.46
197,Lucía Pérez,3,2023,33390.09
257,Antonio Pérez,7,2021,40414.64
252,Francisco Gutierrez,2,2021,34198.17
165,Juan Rodríguez,9,2021,16404.44
119,Luis Rodríguez,4,2022,9225.45
345,Elena Pérez,7,2021,45609.29
51,Carmen Rivera,7,2021,43361.72
180,Pedro Cruz,4,2022,15529.51
117,Ana Pérez,5,2023,28696.03
364,Jorge Mendoza,7,2022,15962.28
331,Jorge Torres,5,2022,6908.59
259,Miguel Rodríguez,10,2021,19435.99
387,Sofía Cruz,6,2022,32609.45
247,Carlos García,6,2022,43956.21
90,Raúl Cruz,3,2021,12912.12
154,Laura Mendoza,8,2023,48976.5
153,Elena Ramírez,1,2021,43873.92
8,Luis Silva,8,2023,31311.31
186,Laura García,11,2021,38720.42
50,José Gómez,5,2023,46686.69
77,Raúl Castro,7,2021,10591.66
40,Manuel Torres,10,2023,24445.0
222,Laura Cruz,4,2021,7081.31
231,Miguel Morales,12,2022,37059.7
83,Pedro García,8,2023,37517.97
394,Sofía Ramírez,3,2021,39438.86
243,Elena Torres,1,2023,40487.57
377,Ana Gutierrez,3,2023,48465.54
383,Francisco Rodríguez,10,2023,40667.2
163,Manuel García,11,2022,35530.1
325,Elena Silva,2,2022,5791.87
32,Juan Ramírez,12,2022,40808.16
225,Carlos Mendoza,6,2023,30345.35
269,Laura Ramírez,6,2022,28228.51
287,Carlos Rivera,9,2022,35169.56
333,Carlos Cruz,1,2022,12472.65
10,Carmen Gutierrez,7,2022,42623.99
101,Laura Torres,12,2021,44426.52
397,Sofía Castro,4,2021,11262.03
161,Jorge Pérez,6,2022,19754.45
201,Antonio Gutierrez,12,2022,30774.1
377,Ana Gutierrez,8,2022,11059.61
400,Carlos López,8,2022,45409.11
243,Elena Torres,8,2021,27189.17
82,Pedro Gutierrez,5,2022,32957.85
187,Raúl García,11,2021,46084.28
376,Ana Cruz,6,2022,23808.86
8,Luis Silva,11,2022,27340.47
333,Carlos Cruz,5,2021,12691.72
235,Marta Cruz,2,2021,22010.03
119,Luis Rodríguez,4,2022,31147.74
76,Miguel Ramírez,8,2021,21631.34
268,María Torres,10,2021,36558.89
282,Rosa Morales,8,2021,13050.71
367,Luis López,10,2021,11202.87
324,Francisco Pérez,7,2023,32811.0
36,Raúl Gutierrez,5,2022,34180.93
44,Luis Castro,5,2021,44890.82
285,Sofía Martínez,10,2023,31985.9
66,Marta Díaz,1,2023,35306.4
253,Manuel Ortiz,7,2023,14023.99
37,Ana Morales,8,2023,36838.2
289,Sofía Rivera,3,2021,19554.83
221,Ana Díaz,7,2021,28117.67
59,José Sánchez,1,2022,13208.4
65,María Gómez,1,2022,34598.04
224,Manuel Díaz,2,2023,13660.49
276,Jorge Gutierrez,3,2022,21024.89
210,Jorge Ortiz,1,2022,9475.62
201,Antonio Gutierrez,5,2022,39157.13
41,Manuel Rivera,12,2021,39210.94
311,Lucía Gómez,2,2022,12507.41
264,Elena Rivera,4,2022,13580.98
37,Ana Morales,2,2023,46905.77
203,Lucía Ramírez,12,2021,34320.47
168,Antonio Castro,11,2021,30306.95
105,Lucía Silva,6,2021,39386.62
160,Raúl Ortiz,3,2023,10622.12
326,Antonio López,6,2023,22118.14
217,Laura Gómez,7,2023,29819.83
138,Lucía García,2,2021,47602.14
254,José Gutierrez,7,2021,10965.59
266,Miguel Torres,11,2022,5995.82
27,Elena Castro,1,2021,35276.06
127,Pedro Gómez,12,2023,42854.48
232,Francisco Ramírez,2,2022,15951.07
93,Pedro Rivera,5,2021,45089.99
359,Rosa Rivera,3,2021,27193.03
93,Pedro Rivera,1,2023,11096.52
148,Marta Ortiz,4,2021,40444.03
224,Manuel Díaz,6,2022,41513.73
76,Miguel Ramírez,8,2022,40383.87
117,Ana Pérez,12,2022,47705.9
220,Antonio Morales,9,2022,44995.36
378,Juan Díaz,10,2023,31309.47
148,Marta Ortiz,1,2022,32595.13
319,Manuel Flores,4,2021,49199.81
40,Manuel Torres,10,2023,19997.58
57,Luis González,9,2022,26804.88
119,Luis Rodríguez,10,2023,6396.48
308,Juan Ortiz,3,2022,16590.58
72,Marta Gómez,1,2021,7785.97
206,Carmen Martínez,1,2022,29362.4
210,Jorge Ortiz,1,2023,43023.09
360,Carlos Silva,3,2023,22585.71
210,Jorge Ortiz,9,2022,49980.87
21,Juan López,9,2021,49411.44
30,Sofía Rodríguez,2,2021,12562.62
162,Carmen Mendoza,10,2023,18465.72
378,Juan Díaz,3,2022,41396.92
361,Sofía López,1,2021,11085.16
251,Lucía Cruz,1,2023,21050.3
35,Raúl Gómez,2,2022,24302.3
190,Lucía Rodríguez,6,2023,11253.04
236,Carlos Morales,11,2023,39178.97
96,Lucía Sánchez,9,2022,23772.4
384,Laura Silva,11,2021,13594.36
87,Marta López,6,2023,45068.27
96,Lucía Sánchez,1,2021,27042.71
178,Carmen Rodríguez,9,2021,19110.58
1,José Mendoza,12,2022,29421.99
249,Manuel Cruz,6,2023,13363.34
241,Miguel Rivera,1,2021,5612.89
273,María Ramírez,1,2023,27874.34
214,Carlos González,10,2022,14664.03
117,Ana Pérez,9,2022,7026.66
177,Ana Martínez,6,2022,24985.86
197,Lucía Pérez,8,2022,21582.23
331,Jorge Torres,12,2022,42985.6
356,José López,4,2022,14965.54
380,Carlos Ortiz,7,2021,33778.99
97,Raúl Díaz,9,2021,45942.4
366,María López,3,2023,45801.47
233,Lucía Ortiz,8,2021,46536.51
285,Sofía Martínez,7,2023,33954.24
363,Ana Ramírez,12,2021,14786.95
348,Lucía González,2,2021,34698.88
380,Carlos Ortiz,12,2023,5627.71
203,Lucía Ramírez,2,2023,26184.63
195,Manuel Martínez,1,2021,31421.02
294,Marta Sánchez,12,2022,39993.71
52,Manuel Pérez,5,2021,34541.11
291,Carlos Pérez,3,2022,33571.76
327,Raúl Mendoza,10,2023,38073.54
50,José Gómez,9,2022,5965.59
217,Laura Gómez,4,2021,14783.04
43,Manuel Silva,4,2021,8526.41
320,Marta Martínez,11,2021,48026.77
21,Juan López,3,2023,23694.92
11,Francisco Silva,8,2022,31363.01
192,Raúl González,2,2021,41391.93
338,Luis Cruz,6,2023,21989.08
384,Laura Silva,11,2022,22373.87
395,Raúl Morales,4,2021,17431.87
98,Carlos Díaz,4,2021,49495.84
147,Francisco Morales,6,2022,28741.8
143,Carlos Ramírez,7,2021,13145.79
163,Manuel García,9,2021,38937.58
38,Laura Martínez,7,2022,9031.44
236,Carlos Morales,4,2021,18794.05
379,Juan Silva,9,2023,14957.66
328,Jorge Rodríguez,2,2021,16922.48
354,Raúl Pérez,8,2022,19382.58
158,Ana Mendoza,5,2023,21563.37
20,Luis Rivera,11,2023,26906.86
220,Antonio Morales,2,2022,31417.27
333,Carlos Cruz,4,2023,11669.78
359,Rosa Rivera,2,2023,38800.58
131,María Ortiz,8,2022,29308.52
323,Jorge Castro,9,2021,33951.07
210,Jorge Ortiz,9,2021,24946.15
213,María García,6,2022,42871.41
32,Juan Ramírez,11,2022,17163.45
124,Carmen Díaz,6,2022,28456.48
125,Manuel Castro,5,2023,42701.96
70,Sofía Pérez,8,2022,48606.79
284,José Ortiz,7,2021,28143.15
115,Sofía Gutierrez,7,2022,33649.0
301,Elena González,7,2021,36048.55
263,Elena Gutierrez,12,2023,21981.58
250,Carlos Martínez,6,2023,31244.02
185,Antonio Ramírez,12,2021,46658.06
214,Carlos González,10,2023,22159.47
87,Marta López,8,2021,14132.92
129,Miguel Sánchez,6,2022,9017.82
125,Manuel Castro,6,2023,24454.99
131,María Ortiz,3,2021,28862.84
80,Rosa López,4,2021,40225.54
186,Laura García,5,2023,47355.28
31,Pedro Pérez,2,2021,8869.31
119,Luis Rodríguez,7,2022,46138.69
42,Juan García,4,2023,34714.78
383,Francisco Rodríguez,2,2022,18318.76
295,Carmen Pérez,7,2022,26578.51
339,Carlos Flores,9,2023,25287.49
210,Jorge Ortiz,9,2021,46315.42
211,José González,6,2023,36316.37
232,Francisco Ramírez,3,2022,20102.72
172,Rosa Silva,4,2023,8982.72
252,Francisco Gutierrez,11,2022,22429.85
17,Sofía Torres,8,2023,37490.55
128,Juan Gómez,7,2023,12304.09
188,Laura Rodríguez,1,2021,42207.93
133,Raúl Torres,6,2022,42753.84
73,Jorge Díaz,11,2021,47364.88
136,Carmen Silva,11,2021,16467.64
374,Miguel Mendoza,6,2023,15464.99
145,Laura Ortiz,4,2022,23360.66
395,Raúl Morales,2,2021,38061.66
310,Rosa Gutierrez,11,2021,18896.31
301,Elena González,1,2023,27114.31
179,Jorge Martínez,8,2021,35499.22
345,Elena Pérez,9,2021,27070.24
237,Jorge Flores,7,2022,19417.36
156,Miguel Pérez,12,2023,19555.32
168,Antonio Castro,3,2021,44599.4
398,María Cruz,9,2023,8351.23
137,Francisco López,8,2022,28599.68
297,Luis Mendoza,7,2021,28118.14
289,Sofía Rivera,10,2022,20058.1
331,Jorge Torres,1,2022,29611.21
35,Raúl Gómez,6,2021,44781.36
26,Jorge López,4,2022,42450.25
235,Marta Cruz,7,2022,34781.5
287,Carlos Rivera,1,2021,25896.2
103,Laura Castro,2,2022,10344.57
269,Laura Ramírez,4,2021,9419.61
343,Manuel López,3,2022,33543.62
45,Luis Ortiz,3,2022,42094.87
84,Luis Gutierrez,3,2022,29507.59
266,Miguel Torres,7,2023,18828.93
2,Jorge Sánchez,1,2023,38115.32
139,Lucía Castro,12,2022,38206.8
360,Carlos Silva,7,2023,48363.98
35,Raúl Gómez,7,2023,30532.3
162,Carmen Mendoza,2,2023,26584.12
307,Elena Morales,6,2023,33677.66
262,Marta Rodríguez,4,2022,39037.01
255,Luis Flores,2,2021,36895.4
143,Carlos Ramírez,3,2022,31875.03
278,Pedro Ortiz,3,2021,36870.25
37,Ana Morales,6,2023,34316.45
84,Luis Gutierrez,12,2023,20001.59
132,Jorge Morales,5,2021,22024.46
234,Antonio Torres,5,2022,14273.81
228,Jorge González,3,2023,39302.01
172,Rosa Silva,10,2021,7393.45
324,Francisco Pérez,7,2021,27540.1
225,Carlos Mendoza,8,2021,32361.04
154,Laura Mendoza,10,2022,44205.69
302,Laura Rivera,8,2023,25807.0
222,Laura Cruz,8,2023,31967.76
266,Miguel Torres,6,2021,24185.76
147,Francisco Morales,12,2022,36570.7
117,Ana Pérez,12,2023,37062.13
332,Luis Sánchez,6,2022,39051.35
186,Laura García,12,2021,47806.16
33,Elena Martínez,1,2021,21617.78
158,Ana Mendoza,7,2022,10647.34
191,Juan Sánchez,10,2023,12153.65
54,Juan Martínez,1,2023,8224.03
375,Elena Díaz,2,2023,44175.9
256,Luis Gómez,10,2023,32380.82
309,Miguel Díaz,6,2022,20905.79
334,Laura López,6,2023,30929.89
312,Marta Gutierrez,7,2023,10786.79
304,Pedro Díaz,1,2021,10938.65
395,Raúl Morales,8,2022,23549.99
195,Manuel Martínez,4,2023,35610.62
388,Pedro Rodríguez,6,2021,37100.47
394,Sofía Ramírez,12,2022,26251.92
81,Elena Mendoza,6,2021,34489.76
35,Raúl Gómez,3,2021,6767.79
299,Raúl Rodríguez,10,2022,8629.71
225,Carlos Mendoza,9,2021,23749.65
329,Sofía Mendoza,10,2023,16465.24
341,Sofía Ortiz,1,2023,20899.98
